Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,days_ago,days_ago,days_ago,days_ago,days_ago,days_ago
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,201.6654052734375,201.1199951171875,168.20574951171875,451.8272399902344,131.78341674804688,334.6199951171875,206.60500227852873,203.4600067138672,172.77612594690945,457.02868069868646,137.3827028648009,347.3500061035156,200.28831500749223,200.05999755859375,163.21625758160502,451.06847756848606,130.57356230685332,332.20001220703125,204.73893602091724,201.61000061035156,163.34598924433868,453.8239575485261,133.04325269152105,344.42999267578125,59211800.0,42460900.0,73416000.0,19216900.0,270608700.0,102354800.0,181,181,181,181,181,181
2025-05-22,200.9369354248047,203.10000610351562,170.51089477539062,454.11346435546875,132.81329345703125,341.0400085449219,202.32401437172413,205.75999450683594,176.3985044728025,459.49463285512667,134.23311300774128,347.2699890136719,199.28041949489233,200.16000366210938,170.35124260366135,453.1550484484722,131.53345568577518,331.3900146484375,200.2883071907537,201.3800048828125,171.48884617085898,454.2033434579146,132.21336282687446,331.8999938964844,46742400.0,38938900.0,74864400.0,18025600.0,187344000.0,97113400.0,180,180,180,180,180,180
2025-05-23,194.85975646972656,200.99000549316406,168.11593627929688,449.441162109375,131.2734832763672,339.3399963378906,197.28464391104225,202.3699951171875,169.60281030274047,452.94541128469075,132.66330787048915,343.17999267578125,193.05356158182016,197.85000610351562,167.5371534089642,448.17325738802526,129.14376150329426,333.2099914550781,193.26311186041877,198.89999389648438,168.70469265151235,449.24150862772166,129.98365220977007,337.9200134277344,78432900.0,33393500.0,35211400.0,16883500.0,198821300.0,84654800.0,179,179,179,179,179,179
2025-05-24,196.09215927124023,202.24750518798828,169.22110748291016,452.06434631347656,132.32584762573242,345.22750091552734,198.0430461666391,203.4499969482422,170.40362220595236,454.75742895167014,133.4082119507725,348.3324966430664,194.04396979057395,198.93500518798828,168.06354553872794,449.9727910627417,130.18112461540267,336.7374954223633,194.41817812294192,199.94749450683594,168.97911681881357,450.8638357415597,131.02101529103936,340.2775115966797,72896800.0,33768125.0,35907475.0,17906200.0,197354375.0,93527700.0,178,178,178,178,178,178
2025-05-25,197.3245620727539,203.5050048828125,170.32627868652344,454.6875305175781,133.37821197509766,351.11500549316406,198.80144842223598,204.52999877929688,171.20443410916425,456.5694466186495,134.1531160310559,353.48500061035156,195.03437799932777,200.02000427246094,168.58993766849164,451.7723247374581,131.21848772751108,340.26499938964844,195.57324438546505,200.9949951171875,169.25354098611479,452.48616285539777,132.05837837230865,342.635009765625,67360700.0,34142750.0,36603550.0,18928900.0,195887450.0,102400600.0,177,177,177,177,177,177
2025-05-26,198.55696487426758,204.76250457763672,171.43144989013672,457.3107147216797,134.4305763244629,357.0025100708008,199.55985067783283,205.61000061035156,172.00524601237615,458.38146428562885,134.8980201113393,358.6375045776367,196.02478620808157,201.1050033569336,169.11632979825538,453.5718584121745,132.25585083961948,343.7925033569336,196.72831064798817,202.04249572753906,169.52796515341603,454.1084899692358,133.09574145357794,344.9925079345703,61824600.0,34517375.0,37299625.0,19951600.0,194420525.0,111273500.0,176,176,176,176,176,176
2025-05-27,199.78936767578125,206.02000427246094,172.53662109375,459.93389892578125,135.48294067382812,362.8900146484375,200.31825293342968,206.69000244140625,172.80605791558804,460.19348195260824,135.64292419162265,363.7900085449219,197.01519441683536,202.19000244140625,169.6427219280191,455.3713920868909,133.2932139517279,347.32000732421875,197.88337691051132,203.08999633789062,169.80238932071725,455.7308170830738,134.13310453484723,347.3500061035156,56288500.0,34892000.0,37995700.0,20974300.0,192953600.0,120146400.0,175,175,175,175,175,175
2025-05-28,199.99891662597656,204.72000122070312,171.9977569580078,456.609375,134.7930450439453,356.8999938964844,202.30406088976383,207.66000366210938,174.90164475593082,461.7609101640183,137.23274065219468,365.0,199.48000488022652,204.41000366210938,171.5487057543554,456.1800880198718,134.773043287045,355.9100036621094,200.16855762950956,205.9199981689453,172.79607866823434,460.4630558858422,136.01289284806998,364.8399963378906,45339700.0,28549800.0,34784000.0,17086300.0,304021100.0,91404300.0,174,174,174,174,174,174
2025-05-29,199.5299072265625,205.6999969482422,171.49880981445312,457.9272155761719,139.17250061035156,358.42999267578125,203.38179807643976,208.80999755859375,174.0534271359213,460.9622349154345,143.47196297724966,367.7099914550781,198.09293019267844,204.22999572753906,170.27139911620654,454.56275123248776,137.89266277883826,356.0,203.15228556391767,208.02999877929688,173.63431165912297,460.79250051058557,142.2321134030903,365.2900085449219,51396800.0,34650000.0,29317300.0,13974800.0,369241900.0,88087800.0,173,173,173,173,173,173
2025-05-30,200.4280242919922,205.00999450683594,171.3790740966797,459.60443115234375,135.11300659179688,346.4599914550781,201.53569281345096,205.99000549316406,171.84808755569938,460.9222720478794,139.6024320207408,363.67999267578125,196.36656797106642,201.6999969482422,167.0881079964574,454.79236501090486,132.9032778793795,345.2900085449219,198.95112277889336,204.83999633789062,170.98989433565492,458.96549737927586,138.7025513364048,355.5199890136719,70819900.0,51679400.0,52639900.0,34770500.0,333170900.0,123474900.0,172,172,172,172,172,172
2025-05-31,200.71075948079428,205.5566609700521,170.4776357014974,460.1402282714844,135.86290995279947,345.2033284505208,201.5922399943383,206.32667032877603,171.0697216640669,461.06537366546144,139.10249260954336,358.4599914550781,197.4775611724202,202.02666219075522,167.0714740664775,455.24163438743,133.72983687208665,341.30333455403644,199.25382021032726,204.88666280110678,169.8223486984615,458.10691920084173,137.62601926657635,351.51332600911456,59021033.333333336,44157366.666666664,47964033.333333336,28722500.0,288001633.3333333,109607866.66666667,171,171,171,171,171,171
2025-06-01,200.99349466959634,206.10332743326822,169.5761973063151,460.676025390625,136.6128133138021,343.94666544596356,201.6487871752257,206.66333516438803,170.2913557724344,461.2084752830434,138.60255319834596,353.239990234375,198.58855437377395,202.35332743326822,167.05484013649757,455.6909037639551,134.5563958647938,337.31666056315106,199.55651764176113,204.9333292643229,168.65480306126804,457.2483410224076,136.54948719674786,347.5066630045573,47222166.66666667,36635333.333333336,43288166.666666664,22674500.0,242832366.6666667,95740833.33333333,170,170,170,170,170,170
2025-06-02,201.27622985839844,206.64999389648438,168.6747589111328,461.2118225097656,137.3627166748047,342.69000244140625,201.70533435611304,207.0,169.5129898808019,461.35157690062545,138.10261378714853,348.0199890136719,199.69954757512772,202.67999267578125,167.03820620651766,456.1401731404802,135.38295485750098,333.3299865722656,199.85921507319503,204.97999572753906,167.4872574240746,456.3897628439735,135.4729551269194,343.5,35423300.0,29113300.0,38612300.0,16626500.0,197663100.0,81873800.0,169,169,169,169,169,169
2025-06-03,202.84292602539062,205.7100067138672,165.83074951171875,462.2101745605469,141.2022247314453,344.2699890136719,203.34187550579085,208.9499969482422,168.12591888686956,463.3782677615003,141.9821253260672,355.3999938964844,200.53778186221837,205.02999877929688,164.9326470385699,460.1036216507913,137.93263208053457,343.0400085449219,200.92696184786135,207.11000061035156,167.13800921175007,460.7126363614999,138.76252943263086,346.6000061035156,46381600.0,33139100.0,45084900.0,15743800.0,225578800.0,99324500.0,168,168,168,168,168,168
2025-06-04,202.39389038085938,207.22999572753906,167.69680786132812,463.1086730957031,141.9021453857422,332.04998779296875,205.80670326672896,208.17999267578125,167.8664487405706,464.9256933509807,142.37208748278405,345.6000061035156,201.67540185470463,205.17999267578125,166.01035734329753,462.2600620562611,139.52243989492337,327.3299865722656,202.48369763994597,206.5500030517578,166.38956355967437,463.2384646092932,142.17211569309742,345.1000061035156,43604000.0,29915600.0,26900800.0,14162700.0,167120800.0,98912100.0,167,167,167,167,167,167
2025-06-05,200.20849609375,207.91000366210938,167.8564910888672,466.91241455078125,139.97239685058594,284.70001220703125,204.3198354061699,212.80999755859375,170.57076063975376,468.8791825139859,143.98188696027037,324.54998779296875,199.7294935749724,207.55999755859375,167.23778374687686,463.26841119380083,138.81253909953503,273.2099914550781,203.07246156364138,209.5500030517578,169.98200425737,464.1968775224098,142.15211531599257,322.489990234375,55126100.0,51864200.0,36379100.0,20131700.0,231397900.0,287499800.0,166,166,166,166,166,166
2025-06-06,203.49156188964844,213.57000732421875,173.31497192382812,469.6080017089844,141.70216369628906,295.1400146484375,205.26782088834017,213.8699951171875,174.1332558504034,472.56313512848675,143.2519716576077,305.5,201.62549563553227,210.5,170.47097086402252,468.0106215882427,141.49218341482276,291.1400146484375,202.57349663849442,212.39999389648438,170.47097086402252,469.31846913564885,142.4920575502711,298.8299865722656,46607700.0,39832500.0,35731800.0,15285600.0,153986200.0,164747700.0,165,165,165,165,165,165
2025-06-07,202.66996256510416,214.70667012532553,174.18753051757812,470.39670817057294,142.00546264648438,299.62000528971356,205.36761649698488,215.19666544596353,174.8596082426538,472.59308934007163,143.82856693642597,306.9433288574219,200.95025561023672,211.2933349609375,171.71870838429436,467.95737918848965,141.63550391486254,288.04334513346356,203.03586096166984,213.1833292643229,171.7753238055554,469.1886924074692,142.71870091750068,294.5399881998698,55359333.333333336,39255833.333333336,33466500.0,15680366.666666666,164362300.0,156801433.33333334,164,164,164,164,164,164
2025-06-08,201.8483632405599,215.84333292643228,175.06008911132812,471.18541463216144,142.3087615966797,304.09999593098956,205.46741210562956,216.5233357747396,175.58596063490415,472.6230435516565,144.40516221524425,308.38665771484375,200.2750155849412,212.086669921875,172.96644590456623,467.90413678873665,141.77882441490232,284.94667561848956,203.49822528484523,213.96666463216147,173.07967674708826,469.0589156792896,142.94534428473028,290.24998982747394,64110966.66666667,38679166.666666664,31201200.0,16075133.333333334,174738400.0,148855166.66666666,163,163,163,163,163,163
2025-06-09,201.02676391601562,216.97999572753906,175.93264770507812,471.97412109375,142.612060546875,308.5799865722656,205.56720771427428,217.85000610351562,176.31231302715454,472.6529977632414,144.98175749406252,309.8299865722656,199.59977555964565,212.8800048828125,174.21418342483807,467.8508943889836,141.9221449149421,281.8500061035156,203.96058960802065,214.75,174.38402968862113,468.92913895110996,143.17198765195985,285.9599914550781,72862600.0,38102500.0,28935900.0,16469900.0,185114500.0,140908900.0,162,162,162,162,162,162
2025-06-10,202.2441864013672,217.61000061035156,178.44041442871094,470.1471252441406,143.94189453125,326.0899963378906,203.92066462184746,217.69000244140625,180.94816607880887,472.02401413852874,144.27183958658884,327.8299865722656,200.14860765917956,214.14999389648438,174.7537092641778,466.19360257943936,141.51219232566982,310.6700134277344,200.1785434107301,216.77999877929688,176.04254985052344,470.4166711436691,142.6720500430919,314.94000244140625,54672600.0,31303300.0,61766100.0,15375900.0,155881900.0,151256500.0,161,161,161,161,161,161
2025-06-11,198.36236572265625,213.1999969482422,177.1915283203125,471.8443298339844,142.8219451904297,326.42999267578125,204.07034932786254,218.39999389648438,180.20881870896204,474.68965849935887,144.9818270127783,335.5,197.99314795828434,212.88999938964844,176.59205837486806,468.88919632531986,141.8619926278542,322.5,203.0724503091444,217.41000366210938,179.60936400867158,469.24859086789724,144.6018435649776,334.3999938964844,60989900.0,39326000.0,31646800.0,16399200.0,167694000.0,122611400.0,160,160,160,160,160,160
2025-06-12,198.78147888183594,213.24000549316406,175.54299926757812,478.0840759277344,144.9918212890625,319.1099853515625,199.26046614106752,213.5800018310547,176.56209210971562,479.6315503555016,144.9918212890625,332.55999755859375,196.94534836583952,211.3300018310547,174.59385119423692,472.7428502291372,141.84200506767834,316.8599853515625,198.66173587371065,211.77999877929688,176.02256609234394,474.2403884361742,141.9619934165529,323.0799865722656,43904600.0,27640000.0,20941900.0,18950600.0,162365000.0,105127500.0,159,159,159,159,159,159
2025-06-13,196.03726196289062,212.10000610351562,174.513916015625,474.18048095703125,141.9619903564453,325.30999755859375,199.9490243445518,214.0500030517578,176.9717245091389,478.3935562569989,143.57190012016565,332.989990234375,195.2888376882346,209.6199951171875,172.2359546046385,471.98410990605987,140.84205843661482,313.29998779296875,199.3103695725812,209.9600067138672,172.28591297451578,475.62811338522215,142.47195608609783,313.9700012207031,51447300.0,29337800.0,27663100.0,16814500.0,180820600.0,128964300.0,158,158,158,158,158,158
2025-06-14,196.6925506591797,213.43333943684897,175.21329243977866,475.571533203125,142.8686065673828,326.5833333333333,199.3902045827868,215.05333455403647,176.90844685584455,478.89606470744195,144.43851513276013,332.67665608723956,195.57490352753823,210.27999877929688,172.98861284345992,472.72954585261397,141.625344811956,317.6699930826823,198.50207504378025,210.74333699544272,173.0485618709236,475.2287637759503,142.76194347551572,319.7433369954427,48638433.333333336,30653266.666666668,27571800.0,16418366.666666666,181591633.33333334,113951500.0,157,157,157,157,157,157
2025-06-15,197.34783935546875,214.76667277018228,175.91266886393228,476.96258544921875,143.7752227783203,327.85666910807294,198.83138482102183,216.0566660563151,176.84516920255018,479.39857315788504,145.30513014535464,332.3633219401042,195.86096936684186,210.94000244140625,173.74127108228134,473.474981799168,142.40863118729717,322.0399983723958,197.69378051497927,211.52666727701822,173.81121076733146,474.82941416667853,143.0519308649336,325.5166727701823,45829566.666666664,31968733.333333332,27480500.0,16022233.333333334,182362666.66666666,98938700.0,156,156,156,156,156,156
2025-06-16,198.0031280517578,216.10000610351562,176.61204528808594,478.3536376953125,144.6818389892578,329.1300048828125,198.27256505925683,217.05999755859375,176.78189154925582,479.90108160832807,146.17174515794912,332.04998779296875,196.1470352061455,211.60000610351562,174.49392932110277,474.2204177457221,143.19191756263837,326.4100036621094,196.8854859861783,212.30999755859375,174.57385966373928,474.4300645574067,143.3419182543515,331.2900085449219,43020700.0,33284200.0,27389200.0,15626100.0,183133700.0,83925900.0,155,155,155,155,155,155
2025-06-17,195.2289581298828,214.82000732421875,175.7927703857422,477.25543212890625,144.1118621826172,316.3500061035156,197.97318035709665,217.41000366210938,177.20151408744945,477.9542649832925,145.2118062109318,327.260009765625,194.79986887227625,214.55999755859375,174.4239994778565,473.30190948641297,143.77188503129375,314.739990234375,196.78567812068002,215.1999969482422,175.5429937823964,474.6197503672441,144.48185167828373,326.0899963378906,38856200.0,32086300.0,24973000.0,15414100.0,139108000.0,88282700.0,154,154,154,154,154,154
2025-06-18,196.16697692871094,212.52000427246094,173.16513061523438,479.4518127441406,145.47178649902344,322.04998779296875,197.15490236836843,217.9600067138672,176.4022256326498,480.2105751696819,145.64177507521472,329.32000732421875,194.66015499959357,212.33999633789062,173.04522747911062,473.68130019053103,143.1119190601379,315.45001220703125,195.52832221137376,215.08999633789062,175.85271405711507,477.21549881727225,144.00186822839106,317.30999755859375,45394700.0,44360500.0,28707500.0,17526500.0,161494100.0,95137700.0,153,153,153,153,153,153
2025-06-19,198.3723373413086,211.1050033569336,169.82810974121094,478.0341491699219,144.6568374633789,322.10499572753906,199.2155631862945,216.4250030517578,175.29321534186045,481.43855633160547,145.91676086704967,330.8399963378906,195.55327576411742,210.30500030517578,169.1786890595938,474.88432842015095,142.8769314996823,316.61500549316406,196.67591211200673,214.88499450683594,174.82363411218859,479.327037242265,144.72182860546118,322.6300048828125,71104100.0,59855600.0,52183700.0,27551350.0,202225150.0,101912850.0,152,152,152,152,152,152
2025-06-20,200.57769775390625,209.69000244140625,166.4910888671875,476.6164855957031,143.84188842773438,322.1600036621094,201.27622400422058,214.88999938964844,174.18420505107113,482.666537493529,146.1917466588846,332.3599853515625,196.44639652864126,208.27000427246094,165.312150640077,476.0873566497709,142.6419439392267,317.7799987792969,197.8235020126397,214.67999267578125,173.79455416726213,481.4385756672578,145.4417889825313,327.95001220703125,96813500.0,75350700.0,75659900.0,37576200.0,242956200.0,108688000.0,151,151,151,151,151,151
2025-06-21,200.7440185546875,209.28333536783853,166.00818888346353,479.4784444173177,143.94854736328125,331.0,201.4758101521051,213.38999938964844,171.85295722783022,484.0941882981769,145.71844158369032,340.7533264160156,197.14493210212063,207.95000203450522,164.1598461119696,474.63640843560404,142.43529148169083,321.0133361816406,198.9511319772012,213.04999287923178,171.23684466455447,480.10076334947354,144.45851307954055,327.81334431966144,83147100.0,62671033.333333336,69663600.0,33338800.0,213407100.0,136030933.33333334,150,150,150,150,150,150
2025-06-22,200.91033935546875,208.87666829427084,165.5252888997396,482.3404032389323,144.05520629882812,339.8399963378906,201.67539629998961,211.88999938964844,169.52170940458927,485.52183910282486,145.24513650849602,349.14666748046875,197.84346767559998,207.62999979654947,163.00754158386223,473.1854602214371,142.22863902415492,324.2466735839844,200.07876194176265,211.41999308268228,168.67913516184677,478.7629510316893,143.47523717654983,327.6766764322917,69480700.0,49991366.66666667,63667300.0,29101400.0,183858000.0,163373866.66666666,149,149,149,149,149,149
2025-06-23,201.07666015625,208.47000122070312,165.04238891601562,485.2023620605469,144.161865234375,348.67999267578125,201.87498244787415,210.38999938964844,167.19046158134836,486.94948990747275,144.77183143330174,357.5400085449219,198.54200324907936,207.30999755859375,161.85523705575486,471.7345120072702,142.02198656661903,327.4800109863281,201.20639190632414,209.7899932861328,166.1214256591391,477.425138713905,142.49196127355907,327.5400085449219,55814300.0,37311700.0,57671000.0,24864000.0,154308900.0,190716800.0,148,148,148,148,148,148
2025-06-24,199.87918090820312,212.77000427246094,166.62098693847656,489.30560302734375,147.8916473388672,340.4700012207031,203.0125832870988,214.33999633789062,168.06968824197463,491.0427680081874,147.9516567694991,356.260009765625,199.77938491343542,211.0500030517578,165.98155942026995,486.0010379300524,145.4917888831412,340.44000244140625,202.16436301176623,212.13999938964844,166.77084680791774,488.1475336634371,145.55178305584516,356.1700134277344,54064000.0,38378800.0,40524300.0,22305600.0,187566100.0,114736200.0,147,147,147,147,147,147
2025-06-25,201.13653564453125,211.99000549316406,170.52748107910156,491.4620666503906,154.30130004882812,327.54998779296875,203.2421033073339,216.02999877929688,172.2059878377665,493.7483167920849,154.44129154756814,343.0,200.19850807531137,211.11000061035156,167.40028826627824,488.58681895090325,149.2515816348226,320.3999938964844,201.0267661369261,214.6199951171875,167.48021861146748,491.2324636297239,149.2615908362584,342.70001220703125,39525700.0,31755700.0,35479000.0,17495100.0,269146500.0,119845100.0,146,146,146,146,146,146
2025-06-26,200.57769775390625,217.1199951171875,173.38491821289062,496.6335754394531,155.01126098632812,325.7799987792969,202.2142514946699,218.0399932861328,173.53479332021178,497.2226034494893,156.71116205301092,331.04998779296875,199.04094000321476,212.00999450683594,169.78814431449064,492.0011761864687,153.99131424314706,323.6099853515625,201.00678701240994,213.1199951171875,172.275909497391,492.1709105807123,155.9711982969104,324.6099853515625,50799100.0,50480800.0,31796700.0,21578900.0,198145700.0,80440900.0,145,145,145,145,145,145
2025-06-27,200.65753173828125,223.3000030517578,178.37046813964844,495.1260681152344,157.74110412597656,323.6300048828125,202.7930349784745,223.3000030517578,178.52032800475203,498.4805390751374,158.7010567029259,329.3399963378906,199.57979899649257,216.74000549316406,171.57654142712704,492.22084033701867,155.25123904977087,317.5,201.4658274879402,219.9199981689453,173.3849216100962,496.73341116664807,156.03119384319848,324.510009765625,73188600.0,119217100.0,108140200.0,34539200.0,263234500.0,89067000.0,144,144,144,144,144,144
2025-06-28,202.01800028483072,221.99666849772134,177.60448710123697,495.6152648925781,157.82110087076822,321.64000447591144,204.1801147826322,223.47333780924478,179.36957109094683,498.9664148995129,158.68438938171548,328.08665974934894,199.33364952896272,217.53333536783853,172.52569611262854,492.98624524614416,155.48456272630236,317.2000020345052,201.50574261273837,221.12000020345053,175.7961018770189,496.5636976321078,156.81781577514482,322.9733378092448,79430000.0,99107333.33333333,93219766.66666667,32482466.666666668,240349766.66666666,84943033.33333333,143,143,143,143,143,143
2025-06-29,203.37846883138022,220.6933339436849,176.83850606282553,496.1044616699219,157.9010976155599,319.65000406901044,205.56719458678984,223.64667256673178,180.2188141771416,499.4522907238884,158.667722060505,326.8333231608073,199.08750006143288,218.32666524251303,173.47485079813,493.75165015526966,155.71788640283387,316.90000406901044,201.54565773753654,222.32000223795572,178.2072821439416,496.3939840975675,157.60443770709114,321.43666585286456,85671400.0,78997566.66666666,78299333.33333333,30425733.333333332,217465033.33333334,80819066.66666667,142,142,142,142,142,142
2025-06-30,204.7389373779297,219.38999938964844,176.07252502441406,496.5936584472656,157.98109436035156,317.6600036621094,206.95427439094752,223.82000732421875,181.0680572633364,499.9381665482639,158.65105473929458,325.5799865722656,198.84135059390303,219.1199951171875,174.4240054836315,494.51705506439515,155.95121007936535,316.6000061035156,201.58557286233471,223.52000427246094,180.6184624108643,496.22427056302723,158.39105963903748,319.8999938964844,91912800.0,58887800.0,63378900.0,28369000.0,194580300.0,76695100.0,141,141,141,141,141,141
2025-07-01,207.3833770751953,220.4600067138672,175.682861328125,491.242431640625,153.29136657714844,300.7099914550781,209.74839282792448,221.8800048828125,175.9326379218849,497.2325843953567,157.19114075936278,305.8900146484375,205.70689884063935,217.92999267578125,173.37492804100808,490.1742108879921,151.4814709885328,293.2099914550781,206.23578409144605,219.5,175.5829598377131,495.655190908974,156.28118836420296,298.4599914550781,78788900.0,39256800.0,35904500.0,19945400.0,213143600.0,145085700.0,140,140,140,140,140,140
2025-07-02,211.99366760253906,219.9199981689453,178.48036193847656,490.2840270996094,157.2411346435547,315.6499938964844,212.8917706186518,221.60000610351562,178.70016656024188,492.69007550131784,157.5911210146133,316.8299865722656,207.7026988246806,219.05999755859375,174.91356011283625,487.8979653734086,152.9613771597412,303.82000732421875,208.47108532398713,219.72999572753906,175.38312608280393,489.1858263089447,152.97137110311218,312.6300048828125,67941800.0,30894200.0,29128900.0,16319600.0,171224100.0,119483700.0,139,139,139,139,139,139
2025-07-03,213.10134887695312,223.41000366210938,179.36956787109375,498.02130126953125,159.3310089111328,315.3500061035156,214.19902871499423,224.00999450683594,179.50944215502514,499.3091926553608,160.97091579811564,318.45001220703125,211.36499901814886,221.36000061035156,176.89178830781478,492.6301698307581,157.76110539966962,312.760009765625,211.70428104663077,221.82000732421875,178.34048951535135,492.99955771280014,158.36106240246136,317.989990234375,34955800.0,29632400.0,21689700.0,13984800.0,143716100.0,58042300.0,138,138,138,138,138,138
2025-07-04,212.2032356262207,223.4250030517578,178.6851806640625,497.74176025390625,159.05602645874023,309.9975051879883,214.59319665915194,224.07999420166016,179.41702810102927,498.9647558765264,160.55343955064845,312.87500762939453,210.61407878699197,221.61249923706055,176.54959380484064,493.0769357666645,157.65360922880723,306.7625045776367,211.83649976768623,222.11500549316406,178.48036586341306,493.8905930033984,158.31856500523128,311.3349914550781,38774100.0,31375325.0,24811175.0,13984000.0,142821825.0,76326200.0,137,137,137,137,137,137
2025-07-05,211.30512237548828,223.44000244140625,178.00079345703125,497.46221923828125,158.78104400634766,304.64500427246094,214.9873646033097,224.14999389648438,179.32461404703338,498.620319097692,160.13596330318126,307.3000030517578,209.86315855583507,221.86499786376953,176.2073993018665,493.523701702571,157.54611305794486,300.76499938964844,211.9687184887417,222.41000366210938,178.62024221147476,494.78162829399673,158.2760676080012,304.67999267578125,42592400.0,33118250.0,27932650.0,13983200.0,141927550.0,94610100.0,136,136,136,136,136,136
2025-07-06,210.40700912475586,223.4550018310547,177.31640625,497.18267822265625,158.50606155395508,299.2925033569336,215.3815325474674,224.2199935913086,179.2321999930375,498.2758823188576,159.7184870557141,301.7249984741211,209.11223832467815,222.11749649047852,175.86520479889236,493.97046763847743,157.43861688708247,294.76749420166016,212.10093720979717,222.7050018310547,178.76011855953644,495.672663584595,158.23357021077115,298.0249938964844,46410700.0,34861175.0,31054125.0,13982400.0,141033275.0,112894000.0,135,135,135,135,135,135
2025-07-07,209.50889587402344,223.47000122070312,176.63201904296875,496.90313720703125,158.2310791015625,293.94000244140625,215.77570049162512,224.2899932861328,179.13978593904164,497.9314455400232,159.3010108082469,296.1499938964844,208.36131809352125,222.3699951171875,175.52301029591823,494.41723357438383,157.33112071622008,288.7699890136719,212.23315593085263,223.0,178.89999490759814,496.56369887519327,158.19107281354107,291.3699951171875,50229000.0,36604100.0,34175600.0,13981600.0,140139000.0,131177900.0,134,134,134,134,134,134
2025-07-08,209.5687713623047,219.36000061035156,174.20419311523438,495.804931640625,159.99098205566406,297.80999755859375,210.98578616820197,224.0,177.7909814447806,497.3823555722493,160.21097087662494,304.04998779296875,208.01205130024096,218.42999267578125,172.6555751408571,493.2990413573122,158.3810721884118,294.3500061035156,209.658593847986,223.9199981689453,177.691079951528,496.42390920841734,159.32102164925746,297.0,42848900.0,45692000.0,40442500.0,11846600.0,138133000.0,103246700.0,133,133,133,133,133,133
2025-07-09,210.69639587402344,222.5399932861328,176.46217346191406,502.68365478515625,162.87081909179688,295.8800048828125,210.8859991217609,224.2899932861328,179.27966092294577,505.94827712953634,164.41072552837133,300.1499938964844,206.78463359109693,220.47000122070312,172.61562283881983,498.919822567675,161.15091487239096,293.54998779296875,209.0897778625777,221.07000732421875,175.09340252603724,499.47890106455674,161.2109090473586,297.54998779296875,48749400.0,38155100.0,43025600.0,18659500.0,183656400.0,75586800.0,132,132,132,132,132,132
2025-07-10,211.96372985839844,222.25999450683594,177.46127319335938,500.656982421875,164.09075927734375,309.8699951171875,213.03147386855414,222.7899932861328,178.27054693495992,503.6121159415126,164.4907306346819,310.4800109863281,209.58872537016995,219.6999969482422,174.22417822695712,496.93309312638246,161.6008940928153,300.0,210.06771262581316,221.5500030517578,175.47306122205768,502.22438258392543,164.31074810125853,300.04998779296875,44443600.0,30370600.0,29252400.0,16492100.0,167704100.0,104365300.0,131,131,131,131,131,131
2025-07-11,210.7163543701172,225.02000427246094,180.02899169921875,502.49395751953125,164.91070556640625,313.510009765625,211.68431760849728,226.67999267578125,181.26787392679407,504.20114253320645,167.88053943905462,314.0899963378906,209.41908263784933,222.3699951171875,176.32230010231936,496.9829974553982,163.4607903198708,305.6499938964844,210.12759762046792,223.5800018310547,176.6320206592132,497.6519112557523,163.71077623333997,307.8900146484375,39765800.0,50518300.0,34282900.0,16459500.0,193633300.0,79236400.0,130,130,130,130,130,130
2025-07-12,209.87146504720053,225.24333699544272,180.48524475097656,502.3941141764323,164.62739054361978,314.64000447591144,211.27850629204008,226.67332967122397,182.01387125579276,503.84838853132646,167.08058583846153,316.9266662597656,208.6473729733512,222.9933319091797,177.3880087324161,498.0578993862912,162.97748454073684,307.99000040690106,209.91470896930625,224.07667032877603,178.03742687269872,498.6669039389997,164.26074249721563,311.1700134277344,39457233.333333336,45579733.333333336,33700800.0,14992600.0,174747466.66666666,78838733.33333333,129,129,129,129,129,129
2025-07-13,209.02657572428384,225.46666971842447,180.94149780273438,502.2942708333333,164.34407552083334,315.76999918619794,210.87269497558285,226.66666666666666,182.7598685847915,503.49563452944653,166.28063223786842,319.7633361816406,207.87566330885306,223.61666870117188,178.45371736251286,499.1328013171842,162.49417876160285,310.3300069173177,209.7018203181446,224.5733388264974,179.44283308618427,499.68189662224717,164.81070876109126,314.45001220703125,39148666.666666664,40641166.666666664,33118700.0,13525700.0,155861633.33333334,78441066.66666667,128,128,128,128,128,128
2025-07-14,208.1816864013672,225.69000244140625,181.3977508544922,502.1944274902344,164.06076049804688,316.8999938964844,210.46688365912564,226.66000366210938,183.5058659137902,503.14288052756655,165.48067863727533,322.6000061035156,207.10395364435493,224.24000549316406,179.5194259926096,500.20770324807717,162.0108729824689,312.6700134277344,209.48893166698292,225.07000732421875,180.84823929966979,500.6968893054946,165.36067502496692,317.7300109863281,38840100.0,35702600.0,32536600.0,12058800.0,136975800.0,78043400.0,127,127,127,127,127,127
